loc1,loc2,name,location
인천,남구,GS25주안동국점,"인천 남구 구월로19번길36 (주안6동 1590-12, C동9,11호)"
인천,남구,GS25주안두리점,"인천 남구 석정로351번길13, 1층 (주안동 12-8)"
인천,남구,GS25주안미소점,인천 남구 신기길30번길37(주안7동 856-3)
인천,남구,GS25주안미추홀점,인천 남구 미추홀대로669번길8 (주안동 468-11)
인천,남구,GS25주안북부점,인천 남구 염창로53(주안5동 24-64)
인천,남구,GS25주안사거리점,"인천 남구 석바위로61, 101호(주안1동 210-13)"
인천,남구,GS25주안서이점,"인천 남구 염전로330, 116호 (주안동 5-2, 주안제이타워1차지식산업센터)"
인천,남구,GS25주안세일점,인천 남구 동주길76 (주안동 386-6)
인천,남구,GS25주안승기점,"인천 남구 인주대로456, 1층(주안8동 1517-7)"
인천,남구,GS25주안승학점,인천 남구 승학길72(주안7동 1290-7)
인천,남구,GS25주안신성점,인천 남구 주안중로28(주안1동 86-5)
인천,남구,GS25주안용남점,인천 남구 인주대로265번길6 (주안2동 678-1)
인천,남구,GS25주안월드점,"인천 남구 경인로485번길33, 1층(주안6동 922-11)"
인천,남구,GS25주안으뜸점,"인천 남구 주안로112 (주안동 133-3, 대동빌딩)"
인천,남구,GS25주안인주로점,인천 남구 인주대로496번길42(주안8동 1063-4)
인천,남구,GS25주안주공점,인천 남구 주안로215(주안6동 49-11)
인천,남구,GS25주안중앙점,"인천 남구 주안서로34, 1층(주안1동 214-4)"
인천,남구,GS25주안진흥점,"인천 남구 인하로299번길3, 102호 (주안8동 1464-48, 일정빌딩)"
인천,남구,GS25주안캐슬점,"인천 남구 한나루로533, 101호 (주안동 694-2, 한빛캐슬)"
인천,남구,GS25주안타운점,"인천 남구 경인로425번길14, 102호 (주안6동 1004-3)"
인천,남구,GS25주안파크점,인천 남구 미추홀대로722번길21-1(주안1동 153-9)
인천,남구,GS25주안하나점,"인천 남구 염전로334번길29, 1층(주안5동 10-73)"
인천,남구,GS25주안한빛점,"인천 남구 수봉로182번길50-19, 1층 (주안2동 580-11)"
인천,남구,GS25주안한신점,인천 남구 인하로352번길10(주안8동 1523-36)
인천,남구,GS25주안해피점,인천 남구 염창로29 (주안동 25-49)
경기,고양시,GS25주엽고점,"경기 고양시 일산서구 대산로211번길29, 1층 (대화동 2148-14)"
경기,고양시,GS25주엽역점,"경기 고양시 일산서구 강성로121, 109호(주엽1동 66, 삼희프라자)"
경기,고양시,GS25주엽한사랑점,"경기 고양시 일산서구 중앙로1416, 101호 (주엽동 71-2, 한사랑빌딩)"
광주,남구,GS25주월덕산점,"광주 남구 봉선로84(주월1동 1026-2, 오디오&컴퓨터)"
광주,남구,GS25주월사랑점,광주 남구 봉선로9번길5(주월1동 1282-5)
광주,남구,GS25주월에이스점,"광주 남구 회재로1224번길8-1 (주월1동 971-6, 대영슈퍼)"
광주,남구,GS25주월호반점,광주 남구 회서로22번길19 (주월동 458-3)
대구,달성군,GS25죽곡강창점,"대구 달성군 다사읍 달구벌대로844 (죽곡리 산61-2, 동산연합정형외과)"
대구,달성군,GS25죽곡센터점,대구 달성군 다사읍 달구벌대로863(매곡리 1546-8)
대구,달성군,GS25죽곡청아람점,"대구 달성군 다사읍 대실역남로35 (죽곡리 815, 죽곡청아람리슈빌4단지)"
대구,달성군,GS25죽곡태성점,대구 달성군 다사읍 달구벌대로174길17-1 (죽곡리 199-3)
대구,달성군,GS25죽곡한신점,"대구 달성군 다사읍 대실역남로50, 상가 109호 (죽곡리 424, 한신휴플러스)"
강원,양양군,GS25죽도비치점,강원 양양군 현남면 인구중앙길79 (시변리 38-9)
경북,포항시,GS25죽도시장점,경북 포항시 북구 죽도시장길39 (죽도동 568-3)
경북,포항시,GS25죽도중앙점,경북 포항시 북구 중흥로309번길8(죽도동 70-42)
경북,포항시,GS25죽도칠성점,경북 포항시 북구 중흥로151번길8 (죽도동 659-16)
대전,유성구,GS25죽동예미지점,대전 유성구 죽동로306 (죽동 703-5)
전남,여수시,GS25죽림부영점,전남 여수시 소라면 죽림로11 (죽림리 1229-1)
경남,통영시,GS25죽림주공점,경남 통영시 광도면 죽림2로24(죽림리 1577-5)
경남,통영시,GS25죽림터미널점,경남 통영시 광도면 죽림4로19-10 (죽림리 1570)
경남,통영시,GS25죽림푸르지오점,"경남 통영시 광도면 죽림1로41-42, 상가 101호(죽림리 1579, 푸르지오)"
경남,통영시,GS25죽림행복점,"경남 통영시 광도면 죽림1로17-18, 상가 101호(죽림리 1578, 죽림주공)"
전남,여수시,GS25죽림호반점,전남 여수시 소라면 죽림로73 (죽림리 1139-2)
경북,울진군,GS25죽변원룸점,경북 울진군 죽변면 후정2길18 (후정리 178-3)
경북,울진군,GS25죽변중앙점,경북 울진군 죽변면 죽변중앙로174 (죽변리 36-82)
경기,용인시,GS25죽전단대점,경기 용인시 수지구 죽전로168번길17(죽전1동 1339-1)
경기,용인시,GS25죽전도담마을점,"경기 용인시 수지구 푸른솔로47, 상가 102호 (죽전1동 414, 도담마을뜨리에체아파트)"
경기,용인시,GS25죽전성운점,"경기 용인시 수지구 현암로141, 105호 (죽전동 1189-3, 성운코아)"
경기,용인시,GS25죽전월드점,"경기 용인시 수지구 푸른솔로78, 상가동 102호,103호 (죽전동 1262)"
서울,노원구,GS25중계공원점,"서울 노원구 덕릉로82길25, 상가 (중계동 157-48, 동우)"
서울,노원구,GS25중계그린점,"서울 노원구 동일로207길23, 유치원상가 1층 (중계동 503, 중계그린)"
서울,노원구,GS25중계동진점,"서울 노원구 중계로205, 103호 (중계본동 364-23, 동진빌딩)"
서울,노원구,GS25중계럭키점,"서울 노원구 중계로230, 종합상가 110호 (중계1동 359-1, 중계5단지주공아파트)"
서울,노원구,GS25중계무지개점,"서울 노원구 동일로1280, 1층 105호 (중계동 512, 무지개상가)"
서울,노원구,GS25중계브라운점,"서울 노원구 중계동506, 브라운스톤중계상가 1층 160"
서울,노원구,GS25중계신안점,"서울 노원구 덕릉로595, 상가 103호 (중계1동 590, 신안아파트)"
서울,노원구,GS25중계에이스점,"서울 노원구 덕릉로699, 101호(중계4동 143, 우암에이스타워)"
서울,노원구,GS25중계우성점,"서울 노원구 노원로22길70, 상가동 109호 (중계1동 361-1, 롯데,우성아파트)"
서울,노원구,GS25중계주공점,"서울 노원구 한글비석로8길46, 중계7단지주공@103,7호(중계본동 363-2)"
서울,노원구,GS25중계행복점,"서울 노원구 중계로90, 102호(중계본동 27, 우암타운)"
서울,노원구,GS25중계행운점,"서울 노원구 노원로311, 상가 102호 (중계2.3동 511-2, 중계4단지)"
서울,노원구,GS25중계현대점,"서울 노원구 중계로8길7, 1층 (중계본동 43-36)"
경남,거제시,GS25중곡고려점,"경남 거제시 중곡로2길22-1, 상가동 101호 (고현동 1054, 고려5차아파트)"
서울,광진구,GS25중곡대원점,서울 광진구 용마산로22길13(중곡4동 18-100)
서울,광진구,GS25중곡동일로점,"서울 광진구 동일로422, 1층 (중곡동 187-12, 두남)"
서울,광진구,GS25중곡마루점,서울 광진구 용마산로21길34 (중곡동 34-1)
경남,거제시,GS25중곡번영점,경남 거제시 중곡로1길20 (고현동 1012-10)
서울,광진구,GS25중곡새싹점,서울 광진구 자양로45길93(중곡4동 91-54)
서울,광진구,GS25중곡센타점,서울 광진구 긴고랑로42-1(중곡1동 242-1)
서울,광진구,GS25중곡아차산점,"서울 광진구 영화사로7길4, 지하2층 (중곡동 107-4, 삼보드림아파트)"
서울,광진구,GS25중곡역점,서울 광진구 긴고랑로13길77 (중곡동 220-77)
서울,광진구,GS25중곡제일점,"서울 광진구 긴고랑로22길23 (중곡2동 51-1, 금영빌딩)"
서울,광진구,GS25중곡중광점,"서울 광진구 능동로391, 1층(중곡1동 165-1)"
서울,광진구,GS25중곡청운점,"서울 광진구 용마산로1길39, 1층 (중곡동 119-1, 청운빌딩)"
서울,광진구,GS25중곡한마음점,서울 광진구 용마산로4길28(중곡4동 90-1)
서울,광진구,GS25중곡햇살점,서울 광진구 용마산로21길65(중곡2동 37-26)
서울,중구,GS25중구광희점,서울 중구 을지로232(을지로5가 72-2)
대구,중구,GS25중구까치점,"대구 중구 남산로7길75, 104동 2,3호 (남산동 2482-458)"
서울,중구,GS25중구남산타운점,"서울 중구 다산로32, 6상가동 1층 108호 (신당동 844, 남산타운)"
대구,중구,GS25중구동인점,대구 중구 국채보상로143길14 (동인동4가 41-2)
서울,중구,GS25중구디오빌점,"서울 중구 만리재로193 (만리동1가 62-7, 서울역디오빌)"
서울,중구,GS25중구무교점,"서울 중구 남대문로9길40, 101호 (다동 155, YG타워)"
서울,중구,GS25중구무학점,"서울 중구 다산로35길26, 1층 (무학동 70-2)"
대구,중구,GS25중구반월점,"대구 중구 달구벌대로지하 2100, C동 106호(덕산동 88, 메트로센타)"
울산,중구,GS25중구번영점,울산 중구 번영로455 (복산동 64-3)
대구,중구,GS25중구센타점,대구 중구 동성로6길48(공평동 57-3)
서울,중구,GS25중구수하점,"서울 중구 남대문로10길28, 1층 (수하동 40-2)"
서울,중구,GS25중구순화점,"서울 중구 세종대로7길43, 1층 (순화동 66, 순화빌딩)"
서울,중구,GS25중구스카이점,"서울 중구 동호로31길2-1, 1층 (오장동 206-16, 대동빌딩)"
인천,중구,GS25중구신흥점,인천 중구 제물량로87 (신흥동2가 26-1)
서울,중구,GS25중구약수점,"서울 중구 동호로8길7, 1층, 지하1층 (신당동 373-9)"
서울,중구,GS25중구엘크루점,서울 중구 퇴계로45길22-16 (충무로5가 36-2)
부산,중구,GS25중구용두점,부산 중구 대청로138번길9 (중앙동2가 49-14)
인천,중구,GS25중구율목점,인천 중구 율목로16-36 (율목동 247-13)
서울,중구,GS25중구중림점,"서울 중구 중림로42-1, 1층(중림동 328-1)"
대전,중구,GS25중구체육관점,대전 중구 선화서로76 (선화동 190-14)
서울,중구,GS25중구퇴계점,서울 중구 퇴계로180(필동1가 21-11)
인천,중구,GS25중구포트뷰점,"인천 중구 홍예문로7, 104호 (중앙동3가 4-8, 포트뷰오피스텔)"
인천,중구,GS25중구항동점,"인천 중구 연안부두로43번길18, 내 (항동7가 58-12, 고려스포렉스)"
서울,중구,GS25중구황학점,"서울 중구 난계로17길22, 지하층 (황학동 1636)"
서울,중구,GS25중구흥인점,"서울 중구 다산로47길15, 1층(흥인동 154, 상유산업빌딩)"
서울,동작구,GS25중대점,"서울 동작구 흑석로105, 1층 (흑석동 183-5)"
서울,동작구,GS25중대후문점,"서울 동작구 흑석로18, 101호,102호 (상도1동 491-1)"
경기,부천시,GS25중동공원점,"경기 부천시 원미구 소향로149, B동 112호(중1동 1160-3, 필레오파크)"
경기,부천시,GS25중동길주점,"경기 부천시 원미구 길주로275, 103호(중3동 1058-2, 중동프라자)"
경기,부천시,GS25중동남부점,"경기 부천시 소사구 중동로70번길15, 제 7호 109호 (송내2동 504)"
경기,부천시,GS25중동뉴서울점,경기 부천시 중동로71번길36 (송내동 523-4)
경기,부천시,GS25중동대로점,"경기 부천시 신흥로199, C동 105호 (중동 1140-4, 트리플타워)"
경기,부천시,GS25중동덕유점,"경기 부천시 원미구 중동로329, 105호 (중3동 1040-5, 덕유마을아파트105호,106호)"
경남,창원시,GS25중동드림점,"경남 창원시 의창구 평산로211번길1 (서상동 665-11, 메트로부동산)"
경기,부천시,GS25중동디아뜨점,"경기 부천시 원미구 소향로113, 111호(중1동 1168-1, 디아뜨갤러리)"
경기,부천시,GS25중동뜨란채점,"경기 부천시 원미구 도약로105, 상가 106,107호 (중동 1027-3)"
경기,부천시,GS25중동리첸시아점,"경기 부천시 옥산로7, 136호 (중동 1116, 중동리첸시아)"
경기,부천시,GS25중동마들렌점,"경기 부천시 원미구 길주로183, 108호 (중동 1031-3, 영라이프빌딩)"
경기,부천시,GS25중동무지개점,"경기 부천시 부흥로177번길16, 1층 (중동 590-21)"
경기,부천시,GS25중동미리내점,"경기 부천시 원미구 소향로227, A동 104호(중1동 1144-3, 디아뜨갤러리)"
경기,부천시,GS25중동복사골점,경기 부천시 원미구 중동로161 (중동 720-1)
경기,부천시,GS25중동본점,경기 부천시 심중로114번길35 (중동 1203-7)
경기,부천시,GS25중동부흥점,"경기 부천시 원미구 계남로265, 1층(1073) (중동 1073)"
경기,부천시,GS25중동서흥점,"경기 부천시 원미구 부흥로315번길14, 103호 (중2동 1120-1, 아이엔유포비스타오피스텔)"
경기,부천시,GS25중동스위티점,"경기 부천시 부흥로307번길31, 102호 (중동 1123-2, 대우마이빌스위티)"
경기,부천시,GS25중동스타점,"경기 부천시 계남로143, 분산상가 1층 104,105호 (중동 1041, 덕유마을)"
경기,부천시,GS25중동시장점,"경기 부천시 부흥로188번길33, 1층 (중동 726-17)"
경기,부천시,GS25중동신흥점,"경기 부천시 원미구 신흥로248, 104호(중3동 1061-3)"
경기,부천시,GS25중동엘지점,"경기 부천시 조마루로295, 101호 (중동 1130-10, 부천프라자)"
경기,부천시,GS25중동역점,"경기 부천시 중동로85번길8, 1층 (상동 328-9)"
대구,수성구,GS25중동원룸점,대구 수성구 수성로52길45 (중동 26-10)
경기,부천시,GS25중동으뜸점,"경기 부천시 원미구 조마루로285번길40, 106호(중1동 1134-4, 굿모닝로얄프라자)"
경기,부천시,GS25중동은하수점,"경기 부천시 원미구 소향로204, 제상가동 제1층 제108호 (중1동 1178, 미리내마을)"
전남,광양시,GS25중동이편한점,"전남 광양시 시청로62, 지상1층 101호, 102호 (중동 1309-1)"
대구,수성구,GS25중동점,대구 수성구 수성로212 (중동 100-3)
경기,부천시,GS25중동중앙점,경기 부천시 원미구 부흥로307번길52 (중2동 1127-6)
경기,부천시,GS25중동중흥점,"경기 부천시 원미구 계남로208, 101호 (중3동 1052-2, 주공6단지)"
경기,부천시,GS25중동타운점,경기 부천시 원미구 석천로174(중1동 1159-8)
경기,부천시,GS25중동타워점,"경기 부천시 원미구 부흥로315번길62, 114호(중2동 1126-1, 필그린타워)"
경기,부천시,GS25중동프라움점,"경기 부천시 원미구 소향로127, 104호(중1동 1161-2, 프라움시티)"
경기,부천시,GS25중동프린스점,"경기 부천시 원미구 중동로254번길27, 108, 109호 (중동 1150-8, 프린스프라자)"
경기,부천시,GS25중동한라점,"경기 부천시 원미구 계남로127, 105호 (중4동 1028-1, 한라마을아파트)"
경기,부천시,GS25중동해중점,"경기 부천시 원미구 길주로272, 103호(중1동 1141, 코스모폴리탄)"
서울,마포구,GS25중동헤븐점,"서울 마포구 성암로9안길28, 101호 (중동 77-35, 주영아트빌라)"
경기,부천시,GS25중동현대점,"경기 부천시 원미구 소향로119, 113 중동 디아뜨2 113114호 (중동, 디아뜨2)"
대구,수성구,GS25중동효성점,대구 수성구 수성로192 (중동 176-1)
서울,중랑구,GS25중랑갤러리점,"서울 중랑구 신내로225, 131호(신내2동 648, 디아뜨갤러리)"
서울,중랑구,GS25중랑경남점,서울 중랑구 답십리로75길70 (면목4동 376-33)
서울,중랑구,GS25중랑동부점,"서울 중랑구 신내로7가길35, 상가동 104,105호 (상봉1동 495, 동부건영아파트)"
서울,중랑구,GS25중랑동원점,"서울 중랑구 면목로78길51, 1층 (면목본동 96-25, 통마트)"
서울,중랑구,GS25중랑면목점,"서울 중랑구 면목로36길14, 1층 (면목동 364-1, 원일마트)"
서울,중랑구,GS25중랑상봉점,"서울 중랑구 봉우재로25길21, 1층 (상봉2동 124-5)"
서울,중랑구,GS25중랑신내점,서울 중랑구 봉화산로56길60 (신내동 410-9)
서울,중랑구,GS25중랑우림점,"서울 중랑구 봉우재로65길32, 1층 (망우본동 462-46)"
서울,중랑구,GS25중랑중화고점,"서울 중랑구 동일로140길59 (중화동 275-8, 퍼스티안)"
서울,중랑구,GS25중랑지웰점,"서울 중랑구 면목로69길16, 101동 103호 (면목본동 538, 중랑지웰에스테이트)"
서울,중랑구,GS25중랑팰리스점,서울 중랑구 상봉2동101-1번지 이지팰리스 109호
경남,창원시,GS25중리원룸점,경남 창원시 마산회원구 내서읍 중리상곡로89 (중리 1041-13)
경북,칠곡군,GS25중리으뜸점,경북 칠곡군 석적읍 동중리1길12 (중리 207-11)
경북,칠곡군,GS25중리타운점,경북 칠곡군 석적읍 남중리6길14 (중리 251-2)
대전,대덕구,GS25중리희망점,대전 대덕구 중리서로50(중리동 381-28)
전남,광양시,GS25중마데시앙점,전남 광양시 중마중앙로51(중동 1679-4)
전남,광양시,GS25중마동광점,"전남 광양시 오류로46, 1동 0105호 (중동 1319)"
전남,광양시,GS25중마백운점,전남 광양시 중마로251(중동 1539-5)
전남,광양시,GS25중마중앙점,전남 광양시 길호길9 (중동 1831-5)
전남,광양시,GS25중마터미널점,"전남 광양시 공영로88, 1층 (중동 1758-15)"
제주,서귀포시,GS25중문단지점,제주 서귀포시 중문관광로110번길32 (색달동 2864-2)
제주,서귀포시,GS25중문마을점,제주 서귀포시 천제연로207번길16-1 (중문동 2011-19)
제주,서귀포시,GS25중문버자야점,제주 서귀포시 예래로38 (상예동 581-4)
제주,서귀포시,GS25중문사거리점,제주 서귀포시 중문동1351-1번지
제주,서귀포시,GS25중문상예점,제주 서귀포시 일주서로1076 (상예동 260)
제주,서귀포시,GS25중문시티점,제주 서귀포시 중문상로27 (중문동 2050-5)
제주,서귀포시,GS25중문희망점,제주 서귀포시 중문로53 (중문동 1616-1)
충남,금산군,GS25중부대건원관점,"충남 금산군 추부면 대학로201, 1층 (마전리 765, 건원관)"
경남,양산시,GS25중부대동점,"경남 양산시 양주로154 (중부동 696-1, 대동황토방아파트)"
충남,금산군,GS25중부대학사점,충남 금산군 추부면 태봉1길4(마전리 742-9)
부산,중구,GS25중부산점,부산 중구 중앙대로31 (중앙동6가 21-2)
경기,고양시,GS25중산누리점,"경기 고양시 일산동구 탄중로346, 상가동 1층104호,105호 (중산동 1573)"
경기,고양시,GS25중산산들점,"경기 고양시 일산동구 중산로157번길54-4, 101호(중산동 1664-4, 다우빌딩)"
경기,고양시,GS25중산영원점,"경기 고양시 일산동구 탄중로417번길3, 1층 일부(중산동 1582)"
경기,고양시,GS25중산현해점,"경기 고양시 일산동구 중산로105, 110호(중산동 1693)"
서울,성북구,GS25중앙병원점,서울 성북구 종암로71(종암동 45-166)
경기,동두천시,GS25중앙성모점,경기 동두천시 동광로51-1(중앙동 577-107)
인천,남동구,GS25중앙아시아드점,"인천 남동구 구월동구월보금자리주택지구 C5-3,4"
경기,안산시,GS25중앙알파점,경기 안산시 단원구 예술대학로4길4-23 (고잔동 642-6)
부산,중구,GS25중앙점,부산 중구 중앙대로81(중앙동4가 28-11)
대구,중구,GS25중앙제일점,대구 중구 중앙대로393(동성로3가 7-7)
경기,안산시,GS25중앙주공점,"경기 안산시 단원구 당곡3로20, 103,4호(고잔2동 671-1)"
경기,시흥시,GS25중앙테크노점,"경기 시흥시 은행로21, 103호 (신천동 86, 중앙테크노타운)"
서울,관악구,GS25중앙한가온점,서울 관악구 중앙길78 (봉천동 50-176)
충북,충주시,GS25중원대로점,"충북 충주시 중원대로3863, 1층 (용두동 405-4)"
경기,성남시,GS25중원도서관점,"경기 성남시 중원구 둔촌대로183, 1층 (성남동 3122)"
충북,음성군,GS25중원휴게소점,"충북 음성군 금왕읍 대금로1088, 1층 (오선리 478-5)"
대전,중구,GS25중촌현대점,대전 중구 목중로26번길35(중촌동 17-2)
서울,중랑구,GS25중화다미소점,"서울 중랑구 동일로136길10, 102~4호(중화1동 286-22, 청원다미소)"
서울,중랑구,GS25중화역점,"서울 중랑구 봉화산로39, 1층(중화2동 305-45)"
서울,중랑구,GS25중화제일점,서울 중랑구 동일로129길16 (중화동 304-34)
서울,중랑구,GS25중화중앙점,"서울 중랑구 동일로130길32, 1층 (중화1동 291-37, 한독피아노학원)"
서울,중랑구,GS25중화태릉점,서울 중랑구 중랑천로20길49 (중화동 326-4)
광주,북구,GS25중흥마을점,"광주 북구 신흥로48, 1층 (중흥동 334-12)"
광주,북구,GS25중흥센터점,광주 북구 중흥로157 (중흥동 696-13)
서울,은평구,GS25증산공원점,서울 은평구 증산로5길11 (증산동 175-10)
서울,은평구,GS25증산사랑점,"서울 은평구 증산서길93, 1층 (증산동 189-30)"
서울,은평구,GS25증산역점,"서울 은평구 증산로297, 1층(증산동 169-35)"
서울,은평구,GS25증산중앙점,"서울 은평구 증산서길107, 1층 101호 (증산동 189-3, 안당빌딩)"
충북,증평군,GS25증평2단지점,충북 증평군 증평읍 창신로84-1 (신동리 546)
충북,증평군,GS25증평교통대점,충북 증평군 증평읍 대학로59 (용강리 16-12)
충북,증평군,GS25증평대로점,충북 증평군 증평읍 중앙로230-1 (교동리 36-1)
충북,증평군,GS25증평로드점,충북 증평군 증평읍 초중2길56(초중리 614-6)
충북,증평군,GS25증평믿음점,"충북 증평군 증평읍 중부로2295, 1층 (연탄리 478-3, 믿음계량소)"
충북,증평군,GS25증평베르힐점,"충북 증평군 증평읍장동리 97번지 상가 2동 104호 ,105호"
충북,증평군,GS25증평사랑점,충북 증평군 증평읍 초중9길31(초중리 581-5)
충북,증평군,GS25증평산단점,충북 증평군 도안면 인삼로461 (노암리 896)
충북,증평군,GS25증평송산점,충북 증평군 증평읍 중부로2425(송산리 161-7)
충북,증평군,GS25증평원룸점,충북 증평군 증평읍 초중5길43-1 (초중리 556-7)
충북,증평군,GS25증평주공점,"충북 증평군 증평읍 문화로89-1 (장동리 432-3, 교연스쿨)"
충북,증평군,GS25증평중앙점,충북 증평군 증평읍 중앙로212 (중동리 51)
충북,증평군,GS25증평창동점,충북 증평군 증평읍창동리 209번지
충북,증평군,GS25증평초중점,충북 증평군 증평읍 초중로104(초중리 561-5)
충북,증평군,GS25증평태리점,충북 증평군 증평읍 중부로2258 (연탄리 360-4)
충북,증평군,GS25증평흑표점,충북 증평군 증평읍 덕상로105 (덕상리 169-3)
강원,철원군,GS25지경삼거리점,"강원 철원군 김화읍 청양로92 (청양리 2046, GS25)"
경북,포항시,GS25지곡그린점,경북 포항시 남구 지곡로340(지곡동 949-2)
전북,군산시,GS25지곡마을점,전북 군산시 신지길73 (지곡동 562-13)
전북,군산시,GS25지곡스타점,전북 군산시 상지곡3길21-2 (지곡동 507-6)
경북,포항시,GS25지곡애드빌점,"경북 포항시 남구 지곡로257, 101호, 102호 (지곡동 480, 애드빌주상복합상가)"
전북,군산시,GS25지곡중앙점,"전북 군산시 계산로78 (지곡동 42-5, 해나지오아파트)"
전북,남원시,GS25지리산IC점,전북 남원시 인월면 천왕봉로40 (인월리 222-1)
전북,남원시,GS25지리산일성콘도점,전북 남원시 산내면 천왕봉로626-25(대정리 805-1)
부산,강서구,GS25지사공단점,부산 강서구 과학산단2로20번길2 (지사동 1196-1)
부산,강서구,GS25지사휴먼시아점,"부산 강서구 과학산단2로20번길35, , 상가 102,103,104,105호 (지사동 1183-1)"
대구,수성구,GS25지산금빛점,대구 수성구 용학로158(지산2동 1187)
대구,수성구,GS25지산사랑점,대구 수성구 지범로23길34 (지산동 1276-1)
경기,평택시,GS25지산중앙점,경기 평택시 지산로20번길47 (지산동 800-4)
대구,수성구,GS25지산캐슬점,대구 수성구 청수로40길20 (지산동 920)
대구,수성구,GS25지산호반점,"대구 수성구 용학로46길41, 1층 (지산동 1206-7)"
서울,강남구,GS25지에스강남점,서울 강남구 논현로508(역삼1동 679)
서울,강남구,GS25지에스본점,"서울 강남구 논현로93길3, 1층 (역삼동 642-5, 호양빌딩)"
서울,강남구,GS25지에스사랑점,"서울 강남구 테헤란로28길3-10, 1층 (역삼동 718-16)"
서울,강남구,GS25지에스타워점,서울 강남구 테헤란로27길12 (역삼동 678-11)
경기,고양시,GS25지영로점,경기 고양시 일산동구 지영로58 (지영동 375-16)
전남,여수시,GS25지웰2차점,"전남 여수시 웅천중앙로33, 상가동 103호, 104호, 105호 (웅천동 1642)"
전북,김제시,GS25지평선산단점,전북 김제시 백산면 지평선산단2길312 (부거리 1474)
경기,동두천시,GS25지행아이다빌점,경기 동두천시 이담로96 (지행동 358)
경기,동두천시,GS25지행역점,경기 동두천시 평화로2261번길52 (지행동 735)
충남,천안시,GS25직산중앙점,충남 천안시 서북구 직산읍 아랫말2길1(삼은리 76-139)
충남,천안시,GS25직산한도점,"충남 천안시 서북구 직산읍 직산로24, 상가동 101호 (삼은리 70, 한도아파트)"
경기,남양주시,GS25진건사랑점,경기 남양주시 진건읍 진건오남로65(용정리 796-4)
경기,남양주시,GS25진건주공점,"경기 남양주시 진건읍 사릉로372번길23-1, 상가 101102호 (용정리 856, 진건주공2단지)"
서울,은평구,GS25진관아이파크점,"서울 은평구 통일로1010, 8207,B (진관동 100-3, 아이파크포레스트게이트)"
서울,은평구,GS25진관웅신점,"서울 은평구 진관2로15-8, 121호 (진관동 73, 웅신미켈란의아침)"
서울,은평구,GS25진관헤스티아점,"서울 은평구 통일로1030, B107호 (진관동 100, 은평헤스티아1차)"
서울,은평구,GS25진관힐스테이트점,"서울 은평구 진관1로21-10, 1동 110호 (진관동 102, 은평뉴타운박석고개)"
경남,하동군,GS25진교터미널점,경남 하동군 진교면 진교중앙길14-8 (진교리 426-66)
전남,진도군,GS25진도맘모스점,전남 진도군 진도읍 옥주길27-1 (성내리 39-13)
경남,창원시,GS25진동터미널점,경남 창원시 마산합포구 진동면 삼진의거대로614 (진동리 414-1)
경남,창원시,GS25진동하니엘점,"경남 창원시 마산합포구 진동면 동촌길185, 상가동 101호 (진동리 201, 하니엘)"
경남,창원시,GS25진동한일점,경남 창원시 마산합포구 진동면 진북산업로17 (진동리 432-11)
경북,경산시,GS25진량공단점,경북 경산시 진량읍 공단로461(신상리 207-2)
경북,경산시,GS25진량대원점,경북 경산시 진량읍 공단5로4길57 (대원리 422)
경북,경산시,GS25진량봉황점,경북 경산시 진량읍 봉황길22 (봉회리 52-4)
경북,경산시,GS25진량산단점,경북 경산시 진량읍 공단4로145(신상리 1199-2)
경북,경산시,GS25진량삼주점,경북 경산시 진량읍 공단로579 (봉회리 188)
경북,경산시,GS25진량상림점,경북 경산시 진량읍 상림길25 (상림리 172-8)
경북,경산시,GS25진량신상점,경북 경산시 진량읍 다문로97(신상리 681-6)
경북,경산시,GS25진량원룸점,경북 경산시 진량읍 공단1로7길14 (신상리 351-1)
경북,경산시,GS25진량점,경북 경산시 진량읍 대학로1058(신상리 1130-7)
경남,김해시,GS25진례산본점,경남 김해시 진례면 산본리 144
경남,김해시,GS25진례송정점,경남 김해시 진례면 송현로33 (송정리 330-3)
강원,평창군,GS25진부IC점,강원 평창군 진부면 진부중앙로192 (상진부리 265-8)
강원,평창군,GS25진부점,강원 평창군 진부면 송정택지1길34(송정리 2508-1)
전북,전주시,GS25진북오피스점,전북 전주시 덕진구 벚꽃로40(진북동 1021-5)
전북,전주시,GS25진북중앙점,"전북 전주시 덕진구 안덕원로115, 1층 (진북동 331-2)"
경기,안성시,GS25진사쌍용점,"경기 안성시 공도읍 진건중길15-9, (상가105호) (진사리 643-1, 우림루미아트아파트)"
경기,화성시,GS25진안명가점,"경기 화성시 효행로1040번길13, 1층 전체(진안동 882-7)"
경기,화성시,GS25진안자이점,"경기 화성시 병점동로151, 101호(진안동 193-2)"
경기,화성시,GS25진안제일점,"경기 화성시 병점중앙로156번길3, 1층 (진안동 878-17, 비전빌딩)"
경기,화성시,GS25진안주공점,"경기 화성시 병점4로102, 105호 (진안동 908, 진안골마을주공아파트10단지단지내상가)"
전북,진안군,GS25진안중앙점,전북 진안군 진안읍 진용로10-1(군상리 945-26)
경남,김해시,GS25진영래온빌점,"경남 김해시 진영읍 김해대로332번길37-4, 1층(진영리 1555)"
경남,김해시,GS25진영리버티점,"경남 김해시 진영읍 장등로94, 332동 202호 (진영리 1705, 중흥S클래스3단지아파트)"
경남,김해시,GS25진영비전점,"경남 김해시 진영읍 김해대로365번길18, 103호 (진영리 1613-1)"
