,loc1,loc2,name,location,loc
2083,서울,강동구,암사상암로점,"서울특별시 강동구 상암로 69,  (암)",서울 강동구
2084,서울,강동구,암사선사점,"서울특별시 강동구 고덕로23길 17, (암사동)",서울 강동구
2085,서울,강동구,암사소망점,"서울특별시 강동구 고덕로20나길 38, (암사동)",서울 강동구
2086,서울,강동구,암사승리점,서울특별시 강동구 고덕로20가길 3,서울 강동구
2087,서울,강동구,암사중앙점,"서울특별시 강동구 올림픽로98길 10,  (암) 1층 사동",서울 강동구
2088,서울,강동구,암사태성점,"서울특별시 강동구 올림픽로 787, 태성프라자  (암사동)",서울 강동구
2089,서울,강동구,암사한강점,"서울특별시 강동구 올림픽로104길 41, (암사동, 한강현대아파트)",서울 강동구
2090,서울,강남구,압구정CGV점,서울특별시 강남구 압구정로30길 45,서울 강남구
2091,서울,강남구,압구정거리점,"서울특별시 강남구 도산대로49길 36, (신사동)",서울 강남구
2092,서울,강남구,압구정그린점,"서울특별시 강남구 압구정로 309, B상가(압구정동, 현대8차아파트) 103호",서울 강남구
2093,서울,강남구,압구정동호점,"서울특별시 강남구 논현로 841, (신사동) 117호",서울 강남구
2094,서울,강남구,압구정로데오점,"서울특별시 강남구 언주로172길 59, (신사동)",서울 강남구
2095,서울,강남구,압구정미성점,"서울특별시 강남구 압구정로 113, (압구정동, 미성2차아파트)",서울 강남구
2096,서울,강남구,압구정신사점,"서울특별시 강남구 논현로158길 7, 정석빌딩  (신사동) 1층",서울 강남구
2097,서울,강남구,압구정역점,"서울특별시 강남구 압구정로30길 12,  (신사동) 1층",서울 강남구
2099,경북,경산시,압량네거리점,"경상북도 경산시 압량면 청운2로 80, 원룸마을  (부적리)",경북 경산시
2100,경북,경산시,압량점,"경상북도 경산시 압량면 부적길 43, (부적리)",경북 경산시
2101,대구,남구,앞산네거리원룸점,"대구광역시 남구 현충로 116, (대명동)",대구 남구
2102,대구,남구,앞산순환로점,대구광역시 남구 앞산순환로 659 (봉덕동) 2층 111동 201호,대구 남구
2103,경기,파주시,야당빌리지점,"경기도 파주시 하우고개길 115, 야당동 (야당동) 0호",경기 파주시
2104,경기,파주시,야당플로렌스점,경기도 파주시 하우고개길 266,경기 파주시
2105,울산,남구,야음동부점,"울산광역시 남구 야음로 37, (야음동)",울산 남구
2106,울산,남구,야음두산위브점,"울산광역시 남구 대암로 117, (야음동)",울산 남구
2107,울산,남구,야음사거리점,"울산광역시 남구 수암로 225, (야음동)",울산 남구
2108,울산,남구,야음신선로점,울산광역시 남구 신선로184번길 28 삼환힐파크아파트,울산 남구
2109,경기,성남시,야탑노블리치점,"경기도 성남시 분당구 야탑로 103, (야탑동) 104호",경기 성남시
2110,경기,성남시,야탑뉴코아점,"경기도 성남시 분당구 야탑로69번길 8, (야탑동)",경기 성남시
2111,경기,성남시,야탑대덕점,"경기도 성남시 분당구 성남대로926번길 6, 야탑대덕프라자 (야탑동) 108호",경기 성남시
2112,경기,성남시,야탑빌리지점,"경기도 성남시 분당구 매화로 46, (야탑동)",경기 성남시
2113,경기,성남시,야탑삼부점,경기도 성남시 분당구 장미로48번길 10 르네상스분당오피스텔,경기 성남시
2114,경기,성남시,야탑센터점,"경기도 성남시 분당구 야탑로161번길 9, (야탑동) 101호",경기 성남시
2115,경기,성남시,야탑아델파크점,"경기도 성남시 분당구 장미로 198, 제비 제지  아델파크빌(야탑동) 1층 102호",경기 성남시
2116,경기,성남시,야탑제일점,"경기도 성남시 분당구 성남대로926번길 18, (야탑동) 1층 101호",경기 성남시
2117,경기,성남시,야탑타운점,"경기도 성남시 분당구 장미로156번길 6, (야탑동)",경기 성남시
2118,경기,부천시,약대행운점,"경기도 부천시 원미구 신흥로321번길 28-9, (약대동, 약대흥립)",경기 부천시
2119,경북,칠곡군,약목미소점,"경상북도 칠곡군 약목면 약목로 85, (복성리)",경북 칠곡군
2120,서울,중구,약수역사거리점,서울특별시 중구 동호로 169,서울 중구
2121,서울,중구,약수역점,"서울특별시 중구 동호로 178, (신당동)",서울 중구
2122,경기,김포시,양곡빌리지점,경기도 김포시 양촌읍 양곡2로30번길 29,경기 김포시
2123,경기,김포시,양곡행복점,"경기도 김포시 양촌읍 양곡로 526-1, (양곡리)",경기 김포시
2124,강원,양구군,양구경림점,"강원도 양구군 양구읍 양록길23번길 16-3, (상리)",강원 양구군
2125,강원,양구군,양구남면점,"강원도 양구군 남면 삼팔선로 6, (용하리)",강원 양구군
2126,강원,양구군,양구동면점,"강원도 양구군 동면 펀치볼로 65, (팔랑리)",강원 양구군
2127,강원,양구군,양구방산점,"강원도 양구군 방산면 장거리길 19, (현리)",강원 양구군
2128,강원,양구군,양구임당점,"강원도 양구군 동면 금강산로 1694, (임당리)",강원 양구군
2129,강원,양구군,양구정중앙점,"강원도 양구군 양구읍 양록길 68, (상리)",강원 양구군
2130,강원,양구군,양구터미널점,"강원도 양구군 양구읍 중앙길 8, (상리)",강원 양구군
2131,강원,양구군,양구통일관점,"강원도 양구군 해안면 해안서화로 35, 해안면통일관  (후리)",강원 양구군
2132,강원,양구군,양구플러스점,"강원도 양구군 양구읍 사명길 55, (상리)",강원 양구군
2134,서울,영등포구,양남교보점,"서울특별시 영등포구 영등포로18길 10-2, (양평동1가)",서울 영등포구
2135,경남,창원시,양덕대림점,"경상남도 창원시 마산회원구 양덕로 41, (양덕동)",경남 창원시
2136,경북,포항시,양덕삼구2차점,"경상북도 포항시 북구 장량중앙로 30, (양덕동, 양덕삼구트리니엔2차아파트)",경북 포항시
2138,경북,포항시,양덕원룸단지점,"경상북도 포항시 북구 천마로46번길 10, 양덕동상가  (양덕동) 1층",경북 포항시
2139,경북,포항시,양덕원룸점,"경상북도 포항시 북구 천마로46번길 26, 복구  (양덕동)",경북 포항시
2141,광주,남구,양림중앙점,"광주광역시 남구 제중로 36, (양림동)",광주 남구
2142,경남,양산시,양산교동점,"경상남도 양산시 회현1길 48, (교동) 일동미라주아파트",경남 양산시
2143,광주,북구,양산그린점,"광주광역시 북구 연양로67번길 20,  (양산동) 1층",광주 북구
2144,경남,양산시,양산남부점,"경상남도 양산시 양주로 38, 네오월드 (남부동) 1층 101호",경남 양산시
2145,경남,양산시,양산동면점,"경상남도 양산시 동면 금오2길 61, (석산리)",경남 양산시
2146,경남,양산시,양산동해점,"경상남도 양산시 양주2길 20-1, (중부동)",경남 양산시
2147,경남,양산시,양산범어점,"경상남도 양산시 물금읍 화합길 26, (범어리)",경남 양산시
2148,경남,양산시,양산베데스다점,"경상남도 양산시 신기로 30, (신기동)",경남 양산시
2150,경남,양산시,양산북부대로점,경상남도 양산시 중앙우회로 156 도가네해물칼국수,경남 양산시
2151,경남,양산시,양산북정중앙점,"경상남도 양산시 북정로 31, (북정동)",경남 양산시
2152,경남,양산시,양산삼호북부점,"경상남도 양산시 서창로 241-3, (삼호동)",경남 양산시
2153,경남,양산시,양산삼호원룸점,"경상남도 양산시 연호12길 15, (삼호동)",경남 양산시
2154,경남,양산시,양산상공점,"경상남도 양산시 북안북7길 4, (북부동)",경남 양산시
2155,경남,양산시,양산석계점,"경상남도 양산시 상북면 상북중앙로 344, (석계리)",경남 양산시
2156,경남,양산시,양산석산점,"경상남도 양산시 동면 금오13길 12, (석산리)",경남 양산시
2157,경남,양산시,양산세종점,"경상남도 양산시 물금읍 삽량로 40, (범어리) 104호",경남 양산시
2158,경남,양산시,양산신도시점,"경상남도 양산시 양주1길 23,  (중부동) 1층",경남 양산시
2159,경남,양산시,양산아너스점,"경상남도 양산시 양주로 18, (남부동, 상록경남아너스빌아파트) 1층 106호",경남 양산시
2160,경남,양산시,양산양주점,"경상남도 양산시 양주로 129, 리얼프라자 (중부동) 103호",경남 양산시
2161,경남,양산시,양산어곡점,"경상남도 양산시 어곡로 23, (어곡동)",경남 양산시
2162,경남,양산시,양산역점,경상남도 양산시 양산역6길 3 센트럴스위트,경남 양산시
2163,광주,북구,양산우미점,"광주광역시 북구 양산로 37, (양산동)",광주 북구
2164,경남,양산시,양산웅상점,"경상남도 양산시 연호로 22, 서창메디컬센터  (삼호동)",경남 양산시
2166,광주,북구,양산자이점,광주광역시 북구 양산택지로34번길 25,광주 북구
2167,경남,양산시,양산중부블루점,경상남도 양산시 서일동로 19,경남 양산시
2168,광주,북구,양산타운점,"광주광역시 북구 하서로 396, 2필지 상 건물  제(양산동) 1층 103호",광주 북구
2169,경남,양산시,양산햇살점,"경상남도 양산시 양산역4길 7, 트윈타워 블루(중부동) 1층 103호",경남 양산시
2170,경남,양산시,양산황제점,"경상남도 양산시 삼일로 73, (북부동)",경남 양산시
2171,경기,양평군,양수역점,"경기도 양평군 양서면 목왕로 17, (용담리)",경기 양평군
2173,강원,양양군,양양동해대로점,"강원도 양양군 손양면 동해대로 2519, (송현리)",강원 양양군
2174,강원,양양군,양양사거리점,"강원도 양양군 양양읍 남문로 21-4, (남문리)",강원 양양군
2175,강원,양양군,양양설악대로점,"강원도 양양군 강현면 동해대로 3234, (전진리)",강원 양양군
2176,강원,양양군,양양수산항점,강원도 양양군 손양면 수산1길 29 바다회식당,강원 양양군
2177,강원,양양군,양양오산비치점,"강원도 양양군 손양면 선사유적로 719,  (송전리)",강원 양양군
2178,강원,양양군,양양중앙점,"강원도 양양군 양양읍 양양로 44, (남문리)",강원 양양군
2179,강원,양양군,양양터미널점,"강원도 양양군 양양읍 군청길 67, (남문리)",강원 양양군
2180,서울,서초구,양재2동점,"서울특별시 서초구 마방로6길 7-39, 혜전빌딩  (양재동) 1층",서울 서초구
2181,서울,서초구,양재강남점,"서울특별시 서초구 동산로19길 5, 백산빌딩  (양재동) 1층",서울 서초구
2182,서울,서초구,양재공원점,"서울특별시 서초구 강남대로18길 25, (양재동)",서울 서초구
2183,서울,서초구,양재단성점,"서울특별시 서초구 남부순환로 2624, (양재동)",서울 서초구
2184,서울,강남구,양재디오빌점,"서울특별시 강남구 강남대로 256, (도곡동, 대우디오빌) 103호",서울 강남구
2185,서울,서초구,양재알뜰점,"서울특별시 서초구 언남9길 7-4, (양재동)",서울 서초구
2186,서울,강남구,양재역점,"서울특별시 강남구 강남대로 240, (도곡동, 양재SK허브프리모) 107호",서울 강남구
2187,서울,서초구,양재오피스점,"서울특별시 서초구 양재천로17길 26, (양재동)",서울 서초구
2188,서울,서초구,양재은행점,서울특별시 서초구 논현로31길 44 혜인빌딩,서울 서초구
2189,부산,부산진구,양정번영로점,"부산광역시 부산진구 거제대로36번길 27, 목화빌딩  (양정동)",부산 부산진구
2190,부산,부산진구,양정산호점,"부산광역시 부산진구 중앙대로970번길 31, (양정동)",부산 부산진구
2191,부산,부산진구,양정소망점,"부산광역시 부산진구 중앙대로928번길 11, (양정동)",부산 부산진구
2192,부산,부산진구,양정오렌지점,"부산광역시 부산진구 동평로 372,  (양정동) 1층",부산 부산진구
2193,부산,부산진구,양정원룸점,부산광역시 부산진구 동평로397번길 42,부산 부산진구
2194,부산,부산진구,양정유림점,"부산광역시 부산진구 거제천로 58, (양정동)",부산 부산진구
2195,부산,부산진구,양정중앙대로점,부산광역시 부산진구 중앙대로 989,부산 부산진구
2196,부산,부산진구,양정지하철역점,"부산광역시 부산진구 중앙대로 930, 지하철역내매점  (양정동)",부산 부산진구
2197,부산,부산진구,양정하마점,"부산광역시 부산진구 거제대로 88, (양정동)",부산 부산진구
2198,부산,부산진구,양정하이웰점,"부산광역시 부산진구 중앙대로969번길 16, 하이웰  (양정동)",부산 부산진구
2199,부산,부산진구,양정하이츠점,"부산광역시 부산진구 진남로 477, (전포동, 양정메트로하이츠) 101호",부산 부산진구
2200,부산,부산진구,양정현대프라자점,"부산광역시 부산진구 동평로 350, 양정동양정현대프라자  (양정동)",부산 부산진구
2201,부산,부산진구,양정희망점,"부산광역시 부산진구 양정로 45, (양정동)",부산 부산진구
2202,경기,양주시,양주26사단점,"경기도 양주시 백석읍 부흥로 1038,  (방성리)",경기 양주시
2204,경기,양주시,양주고암행복점,경기도 양주시 엄상동길 10-9,경기 양주시
2205,경기,양주시,양주고읍점,"경기도 양주시 고읍남로 2, 해동월드타워(광사동) 1층 106호",경기 양주시
2206,경기,양주시,양주광적중앙점,"경기도 양주시 광적면 가래비길 102, (가납리)",경기 양주시
2207,경기,양주시,양주교현리점,"경기도 양주시 장흥면 북한산로 782, (교현리)",경기 양주시
2208,경기,양주시,양주남면점,"경기도 양주시 남면 개나리길 77, (신산리)",경기 양주시
2209,경기,양주시,양주덕도리점,"경기도 양주시 광적면 광적로 355,  (덕도리) 나동",경기 양주시
2210,경기,양주시,양주덕산점,"경기도 양주시 평화로1416번길 58-1, (덕계동)",경기 양주시
2211,경기,양주시,양주명지점,경기도 양주시 덕정12길 7,경기 양주시
2212,경기,양주시,양주미르빌점,"경기도 양주시 고읍남로39번길 129-36, (광사동)",경기 양주시
2213,경기,양주시,양주범양점,"경기도 양주시 평화로 1556, (회정동)",경기 양주시
2214,경기,양주시,양주복지리점,"경기도 양주시 백석읍 양주산성로 519, (복지리)",경기 양주시
2215,경기,양주시,양주부흥로점,"경기도 양주시 광적면 부흥로 913, (가납리)",경기 양주시
2216,경기,양주시,양주삼밭골점,"경기도 양주시 광적면 부흥로 296, (비암리)",경기 양주시
2217,경기,양주시,양주서정점,경기도 양주시 은현면 화합로 1082,경기 양주시
2218,경기,양주시,양주석우리점,"경기도 양주시 광적면 가래비길 175, (석우리)",경기 양주시
2220,경기,양주시,양주역점,"경기도 양주시 평화로 919, (남방동)",경기 양주시
2221,경기,양주시,양주오봉산점,"경기도 양주시 장흥면 석굴암길 8, (교현리)",경기 양주시
2222,경기,양주시,양주온누리점,"경기도 양주시 은현면 그루고개로 703, 104호(선암리) 1층 103호",경기 양주시
2223,경기,양주시,양주우남점,"경기도 양주시 장흥면 가마골로 40, (부곡리)",경기 양주시
2224,경기,양주시,양주은현점,"경기도 양주시 은현면 은현로 49, (선암리)",경기 양주시
2225,경기,양주시,양주자이사거리점,경기도 양주시 삼숭로38번길 4,경기 양주시
2226,경기,양주시,양주중앙점,"경기도 양주시 평화로 1491, (덕계동)",경기 양주시
2227,경기,양주시,양주칠봉점,경기도 양주시 화합로 1469,경기 양주시
2228,경기,양주시,양주태영점,"경기도 양주시 백석읍 호명로 83, (복지리, 샘터마을태영아파트) 105호",경기 양주시
2229,경기,양주시,양주푸른솔점,"경기도 양주시 고읍로35번길 29-3, (고읍동)",경기 양주시
2230,경기,양주시,양주한승점,"경기도 양주시 고덕로 108-59, 상가 102(산북동, 양주한승) 101호",경기 양주시
2231,경기,양주시,양주해동마을점,경기도 양주시 고읍로 118-16 해동마을유승한내들,경기 양주시
2234,경기,양주시,양주회천점,"경기도 양주시 고암길 54, 동아프라자 101(고암동) 012호",경기 양주시
2235,경기,양주시,양주휴먼점,경기도 양주시 고읍로 62번지 산내들마을휴먼시아4단지아파트,경기 양주시
2236,경기,용인시,양지IC점,경기도 용인시 처인구 양지면 죽양대로 2301,경기 용인시
2237,경기,용인시,양지남곡리점,"경기도 용인시 처인구 양지면 남평로 24, (남곡리)",경기 용인시
2238,경기,용인시,양지대로점,"경기도 용인시 처인구 양지면 중부대로 2227, (양지리)",경기 용인시
2239,서울,관악구,양지병원점,"서울특별시 관악구 남부순환로 1640, (신림동)",서울 관악구
2240,경기,용인시,양지점,"경기도 용인시 처인구 양지면 양지로 152, (양지리)",경기 용인시
2241,경기,용인시,양지파인리조트점,"경기도 용인시 처인구 양지면 남평로 112, (남곡리) 양지파인리조트 본관",경기 용인시
2242,경기,용인시,양지파인점,"경기도 용인시 처인구 양지면 남평로 84, (남곡리)",경기 용인시
2243,서울,강서구,양천향교점,서울특별시 강서구 양천로49길 35 한림빌딩,서울 강서구
2244,충북,청주시,양청빌리지점,"충청북도 청주시 청원구 오창읍 양청택지로 122, (양청리)",충북 청주시
2245,충북,청주시,양청중점,"충청북도 청주시 청원구 오창읍 양청택지로 81, (양청리)",충북 청주시
2246,서울,영등포구,양평SK엔카점,"서울특별시 영등포구 선유로43길 27, (양평동3가)",서울 영등포구
2247,경기,양평군,양평강변점,"경기도 양평군 옥천면 경강로 1576, (옥천리)",경기 양평군
2248,경기,양평군,양평강상점,"경기도 양평군 강상면 강남로 1036, (교평리)",경기 양평군
2249,경기,양평군,양평강하점,"경기도 양평군 강하면 강남로 137, (운심리)",경기 양평군
2250,경기,양평군,양평개군점,"경기도 양평군 개군면 개군로 483, (하자포리)",경기 양평군
2251,경기,양평군,양평경강로점,"경기도 양평군 양서면 경강로 1062-1, (복포리)",경기 양평군
2252,서울,영등포구,양평경남점,"서울특별시 영등포구 선유로33길 22,  (양평동3가, 양평경남아파트) 101동",서울 영등포구
2253,경기,양평군,양평공흥점,"경기도 양평군 양평읍 중앙로 94, (공흥리)",경기 양평군
2254,경기,양평군,양평광탄리점,"경기도 양평군 용문면 용문로 822, (광탄리)",경기 양평군
2255,경기,양평군,양평국수리점,"경기도 양평군 양서면 경강로 1041, (국수리)",경기 양평군
2256,경기,양평군,양평대로점,경기도 양평군 경강로 2270 (양평읍) (백안리),경기 양평군
2258,경기,양평군,양평대우점,"경기도 양평군 양평읍 시민로39번길 22, (양근리)",경기 양평군
2259,경기,양평군,양평도곡점,"경기도 양평군 양평읍 중앙로 372, (도곡리)",경기 양평군
2260,경기,양평군,양평두물머리점,경기도 양평군 양서면 두물머리길 107-9,경기 양평군
2261,서울,영등포구,양평드림점,"서울특별시 영등포구 선유로47길 15, (양평동4가)",서울 영등포구
2262,경기,양평군,양평들꽃점,"경기도 양평군 양평읍 경강로 1687, (오빈리)",경기 양평군
2263,경기,양평군,양평마룡삼거리점,"경기도 양평군 용문면 용문로537번길 6, (마룡리)",경기 양평군
2264,경기,양평군,양평만남의광장점,"경기도 양평군 양서면 경강로 962, 양평만남의광장  (국수리)",경기 양평군
2265,경기,양평군,양평문호점,"경기도 양평군 서종면 중미산로 3, (문호리)",경기 양평군
2266,경기,양평군,양평백안점,"경기도 양평군 양평읍 중앙로167번길 112, (백안리)",경기 양평군
2267,경기,양평군,양평블룸비스타점,"경기도 양평군 강하면 강남로 316, 현대종합연수원  (전수리)",경기 양평군
2268,경기,양평군,양평서종점,"경기도 양평군 서종면 북한강로 1213, (수입리)",경기 양평군
2269,경기,양평군,양평시민로점,"경기도 양평군 양평읍 시민로 30, (양근리) 101호",경기 양평군
2270,경기,양평군,양평아민점,"경기도 양평군 강상면 강남로 635, (병산리)",경기 양평군
2271,경기,양평군,양평양근점,"경기도 양평군 양평읍 중앙로 14-28, (양근리)",경기 양평군
2272,경기,양평군,양평양동점,"경기도 양평군 양동면 양동역길 18, (쌍학리)",경기 양평군
2273,경기,양평군,양평양수리점,"경기도 양평군 양서면 양수로 149, (양수리)",경기 양평군
2274,경기,양평군,양평역점,"경기도 양평군 양평읍 역전길 17, (양근리) 379동 2호",경기 양평군
2275,경기,양평군,양평연소나기점,"경기도 양평군 서종면 중미산로 198, (수능리)",경기 양평군
2276,경기,양평군,양평오빈점,"경기도 양평군 양평읍 경강로 1747, (오빈리)",경기 양평군
2277,경기,양평군,양평옥천점,"경기도 양평군 옥천면 옥천길 35, (옥천리)",경기 양평군
2278,경기,양평군,양평용문고교점,"경기도 양평군 용문면 용문로 425, (다문리)",경기 양평군
2279,경기,양평군,양평용문대로점,"경기도 양평군 용문면 다문북길 115, (다문리)",경기 양평군
2280,경기,양평군,양평용문산점,"경기도 양평군 용문면 용문산로 175, (덕촌리)",경기 양평군
2281,경기,양평군,양평우정점,경기도 양평군 양평읍 마유산로 168,경기 양평군
2282,경기,양평군,양평윤진점,"경기도 양평군 양서면 북한강로 26-1, (양수리)",경기 양평군
2283,서울,영등포구,양평이레빌딩점,서울특별시 영등포구 선유동2로 57 이레빌딩,서울 영등포구
2284,경기,양평군,양평전수리점,"경기도 양평군 강하면 강남로 350, (전수리)",경기 양평군
2285,경기,양평군,양평점,"경기도 양평군 양평읍 양근로 208, (양근리)",경기 양평군
2286,경기,양평군,양평주유소점,"경기도 양평군 양평읍 양근로 82, (양근리)",경기 양평군
2287,경기,양평군,양평지제점,"경기도 양평군 지평면 지평의병로 106, (지평리)",경기 양평군
2288,경기,양평군,양평창대리점,"경기도 양평군 양평읍 양근로 405, (창대리)",경기 양평군
2289,경기,양평군,양평청운점,"경기도 양평군 청운면 청운로 12-1, (용두리)",경기 양평군
2290,서울,영등포구,양평타워점,"서울특별시 영등포구 선유로49길 22, (양평동4가)",서울 영등포구
2291,경기,양평군,양평태창점,"경기도 양평군 양평읍 양근로 135, 양평읍태창빌딩 103 104(양근리) 105호",경기 양평군
2292,경기,양평군,양평터미널점,"경기도 양평군 양평읍 남북로 86, (공흥리)",경기 양평군
2293,서울,영등포구,양평파스텔점,"서울특별시 영등포구 선유로43가길 24, (양평동3가, 거성파스텔아파트)",서울 영등포구
2294,경기,양평군,양평한전점,"경기도 양평군 강상면 강남로 931, (병산리)",경기 양평군
2295,경기,양평군,양평한화리조트점,"경기도 양평군 옥천면 신촌길 188, 한화리조트  (신복리)",경기 양평군
2296,서울,영등포구,양평행운점,"서울특별시 영등포구 선유서로21길 14, 양평동오피스텔 (양평동2가) 101호",서울 영등포구
2297,경기,양평군,양평휴게소상행선점,경기도 양평군 양동면 여양3로 384-27 _ 1층,경기 양평군
2298,경기,양평군,양평휴게소하행선점,경기도 양평군 양동면 송석2길 52 _,경기 양평군
2299,경남,김해시,어방원룸점,"경상남도 김해시 활천로202번길 35, (어방동)",경남 김해시
2300,대전,유성구,어은한빛점,"대전광역시 유성구 어은로48번길 11,  (어은동) 1층",대전 유성구
2301,경기,용인시,언남동일점,"경기도 용인시 기흥구 언남로 15, (언남동, 하마비마을동일하이빌2차아파트)",경기 용인시
2302,울산,울주군,언양블루점,울산광역시 울주군 언양읍 헌양길 106,울산 울주군
2303,울산,울주군,언양스카이점,"울산광역시 울주군 언양읍 동부6길 8, (동부리)",울산 울주군
2304,울산,울주군,언양아너스점,울산광역시 울주군 언양읍 북문8길 36,울산 울주군
2305,울산,울주군,언양위브점,"울산광역시 울주군 언양읍 헌양길 180, (서부리)",울산 울주군
2307,부산,사상구,엄궁공단점,"부산광역시 사상구 농산물시장로 18, (엄궁동)",부산 사상구
2308,부산,사상구,엄궁농산물시장점,"부산광역시 사상구 농산물시장로25번길 70, 청과물도매시장  (엄궁동)",부산 사상구
2309,부산,사상구,엄궁롯데점,"부산광역시 사상구 엄궁북로 57, (엄궁동)",부산 사상구
2310,부산,사상구,엄궁중앙점,부산광역시 사상구 엄궁북로 32-1,부산 사상구
2311,부산,사상구,엄궁한신점,"부산광역시 사상구 엄궁로 40, (엄궁동, 엄궁한신2차아파트)",부산 사상구
2312,경기,의정부시,에이제이파크회룡역점,"경기도 의정부시 외미로 99, (호원동)",경기 의정부시
2316,전남,여수시,여수관문점,"전라남도 여수시 동문로 73, (관문동)",전남 여수시
2317,전남,여수시,여수남산점,"전라남도 여수시 남산로 39, (남산동)",전남 여수시
2318,전남,여수시,여수남양점,"전라남도 여수시 무선중앙로 83,  (선원동) 1층",전남 여수시
2319,전남,여수시,여수돌산점,전라남도 여수시 돌산읍 진두해안길 9,전남 여수시
2320,전남,여수시,여수라테라스점,전라남도 여수시 돌산읍 진모1길 29-12,전남 여수시
2321,전남,여수시,여수무선점,"전라남도 여수시 무선중앙로 48, (화장동)",전남 여수시
2322,전남,여수시,여수봉산점,"전라남도 여수시 대교로 58, (봉산동)",전남 여수시
2323,전남,여수시,여수사랑점,"전라남도 여수시 성산3길 21-13, (화장동)",전남 여수시
2324,전남,여수시,여수산단로점,전라남도 여수시 여수산단로 306,전남 여수시
2325,전남,여수시,여수선소점,전라남도 여수시 시청서1길 54,전남 여수시
2326,전남,여수시,여수선원점,"전라남도 여수시 화산로 118, (선원동)",전남 여수시
2327,전남,여수시,여수성심병원점,"전라남도 여수시 둔덕5길 19, 둔덕동  (둔덕동)",전남 여수시
2328,전남,여수시,여수신기점,"전라남도 여수시 쌍봉로 213, (신기동) 주공2차상가",전남 여수시
2329,전남,여수시,여수신화점,"전라남도 여수시 선소로 72-28, (신기동) 신화아파트",전남 여수시
2330,전남,여수시,여수쌍봉사거리점,"전라남도 여수시 쌍봉로 49,  (학동) 1층",전남 여수시
2331,전남,여수시,여수쌍봉점,"전라남도 여수시 흥국로 45-2, (학동)",전남 여수시
2332,전남,여수시,여수안산점,전라남도 여수시 장성1길 18-1,전남 여수시
2334,전남,여수시,여수여문로점,"전라남도 여수시 여문2로 86, (문수동)",전남 여수시
2335,전남,여수시,여수여서점,전라남도 여수시 여서로 181 부영6차아파트,전남 여수시
2336,전남,여수시,여수여서중앙점,"전라남도 여수시 여문1로 52, (여서동)",전남 여수시
2337,전남,여수시,여수오동도점,"전라남도 여수시 오동도로 76-1, (수정동)",전남 여수시
2338,전남,여수시,여수우림점,"전라남도 여수시 여천체육공원길 52, (신기동, 신기동우림필유아파트) 305호",전남 여수시
2339,전남,여수시,여수우체국점,전라남도 여수시 거북선공원1길 15,전남 여수시
2340,전남,여수시,여수웅천점,"전라남도 여수시 예울마루로 37-16, (웅천동)",전남 여수시
2341,전남,여수시,여수인피니트점,전라남도 여수시 흥국로 11,전남 여수시
2342,전남,여수시,여수전대점,"전라남도 여수시 대학로 45, (미평동)",전남 여수시
2343,전남,여수시,여수전대후문점,"전라남도 여수시 좌수영로 592, (둔덕동)",전남 여수시
2344,전남,여수시,여수죽림점,전라남도 여수시 소라면 죽림로 31,전남 여수시
2345,전남,여수시,여수중앙점,"전라남도 여수시 선소로 67, (학동)",전남 여수시
2346,전남,여수시,여수충무점,"전라남도 여수시 충무로 64, (충무동)",전남 여수시
2347,전남,여수시,여수한영대2호점,"전라남도 여수시 장군산길 18-43 한영대학,한영고등학교 (여서동) 한영대학,한영고등학교",전남 여수시
2348,전남,여수시,여수한영대점,전라남도 여수시 장군산길 18-43 한영대학,전남 여수시
2349,전남,여수시,여수해양공원점,"전라남도 여수시 하멜로 64, (종화동)",전남 여수시
2350,전남,여수시,여수호수점,전라남도 여수시 화산로 84,전남 여수시
2351,전남,여수시,여수화장점,"전라남도 여수시 화산로 117, (화장동)",전남 여수시
2352,전남,여수시,여수힐스테이트점,전라남도 여수시 박람회길 61 엑스포힐스테이트1단지,전남 여수시
2353,경기,부천시,여월라온점,"경기도 부천시 오정구 성곡로 52,  (여월동, 신원프린스) A동",경기 부천시
2354,경기,부천시,여월주공점,"경기도 부천시 오정구 길주로573번길 37, (여월동, 여월휴먼시아3단지아파트)",경기 부천시
2355,서울,영등포구,여의국회정문점,"서울특별시 영등포구 국회대로 750, 금산빌딩 (여의도동) 113호",서울 영등포구
2356,서울,영등포구,여의도KBS점,"서울특별시 영등포구 여의공원로 13, (여의도동)",서울 영등포구
2357,서울,영등포구,여의도KCC점,서울특별시 영등포구 국회대로72길 17 KCC파크타운,서울 영등포구
2358,서울,영등포구,여의도선착장1호점,"서울특별시 영등포구 여의동로 280, 여의도 선착장(여의도동) 1호",서울 영등포구
2359,서울,영등포구,여의도솔로몬점,"서울특별시 영등포구 여의대방로69길 17,  (여의도동)",서울 영등포구
2360,서울,영등포구,여의도아이비점,"서울특별시 영등포구 국제금융로 86, 롯데캐슬아이비(여의도동, 롯데캐슬아이비) 126호",서울 영등포구
2361,서울,영등포구,여의도역점,"서울특별시 영등포구 여의나루로 42, 여의도종합상가 (여의도동) 107호",서울 영등포구
2362,서울,영등포구,여의도점,"서울특별시 영등포구 여의대방로 394, 우정상가 (여의도동) 105호",서울 영등포구
2363,서울,영등포구,여의도파크점,"서울특별시 영등포구 여의공원로 68, 여의도공원제 편의점(여의도동)",서울 영등포구
2364,서울,영등포구,여의동산점,"서울특별시 영등포구 여의대방로 417, 대교상가 비-(여의도동)",서울 영등포구
